customer_id,customer_name,email,signup_date,acquisition_channel,country
1143,Brandon Martin,kathleen20@example.net,2025-02-28,social,Qatar
1144,Todd Cruz,brandonmiller@example.org,2024-12-14,email,Serbia
1145,Kimberly Davis,travismckinney@example.org,2025-06-03,paid_search,Guyana
1146,Angela Ingram MD,tamarathompson@example.org,2024-09-30,referral,Isle of Man
1147,Bob Estes,colejoseph@example.net,2024-01-03,social,Canada
1148,Susan Black,lynnhannah@example.com,2024-10-16,social,Reunion
1149,Jessica Pierce,petersonelizabeth@example.com,2024-11-01,referral,Western Sahara
1150,Melinda Jones,andersonrandall@example.net,2025-08-24,referral,Nicaragua
1151,Kristen Charles,thomas08@example.org,2025-08-16,social,Palau
1152,Michelle Stone,olivia97@example.org,2025-11-06,referral,Benin
1153,Christina Castro,judycline@example.net,2025-05-16,social,French Southern Territories
1154,Stacy Simpson,john35@example.net,2024-06-01,social,Nigeria
1155,Wesley Henderson,xmiranda@example.org,2025-04-02,social,Netherlands
1156,Shannon Montoya,jonesjeffrey@example.com,2025-07-05,social,Barbados
1157,Hector Jackson,nicholas09@example.com,2025-05-10,paid_search,Niger
1158,Sarah Harris,bwheeler@example.com,2024-12-19,referral,Cambodia
1159,Jesse Reyes,joseph93@example.com,2024-12-06,referral,Benin
1160,Parker Webb,espinozajessica@example.org,2025-07-19,paid_search,Thailand
1161,Reginald Smith,hughescatherine@example.com,2025-07-10,referral,Greenland
1162,Matthew Ellis,lmontgomery@example.com,2025-01-21,paid_search,Italy
1163,Michael Turner,adamscarolyn@example.com,2025-04-11,organic,Faroe Islands
1164,Steven Peterson,laura70@example.com,2024-11-25,social,Turks and Caicos Islands
1165,Monique Perry,holtkayla@example.org,2024-07-12,paid_search,Belize
1166,Daniel Greene,stephanie84@example.com,2025-12-15,referral,Saint Kitts and Nevis
1167,Patricia Wright,huertatara@example.net,2024-09-01,referral,Bouvet Island (Bouvetoya)
1168,Monica Gonzalez,fullerkyle@example.com,2025-08-08,email,Ukraine
1169,Leslie Acosta,christian77@example.net,2025-01-27,paid_search,Norway
1170,Tyler Burns,michellemoreno@example.org,2024-08-27,paid_search,Tonga
1171,Sean Higgins,taylor19@example.com,2025-02-24,social,United States of America
1172,Jack Miles,hernandezanthony@example.org,2024-02-14,direct,Tanzania
1173,Spencer Dixon,dalton86@example.com,2024-11-21,social,Burkina Faso
1174,Katrina Andrews,nelsonbryan@example.net,2025-04-29,paid_search,China
1175,Mariah Kerr,gentryjaime@example.com,2025-12-23,social,Sri Lanka
1176,Jeremy Lee,perryrita@example.net,2025-01-25,email,Benin
1177,Ann Williams,xortiz@example.com,2025-01-30,social,United States Virgin Islands
1178,Mrs. Christine Tyler,xgarcia@example.org,2025-11-10,paid_search,South Africa
1179,Melanie Brown,butlerbrandon@example.com,2025-10-29,social,Israel
1180,Roberta Johnson,amandarojas@example.org,2024-06-04,email,Taiwan
1181,Virginia Smith,john46@example.net,2025-05-22,direct,Central African Republic
1182,Andrew Calderon,jbentley@example.net,2024-02-07,organic,Tuvalu
1183,Benjamin Morris,jesse85@example.net,2024-05-09,social,Ukraine
1184,Kendra Rodriguez,yfoster@example.com,2025-05-29,direct,Belgium
1185,Tonya Cox,allenmichael@example.net,2025-08-27,paid_search,Saint Pierre and Miquelon
1186,Steven Smith,glang@example.com,2024-12-05,direct,Mali
1187,Lisa Montgomery,michaelkirk@example.org,2024-04-12,social,Svalbard & Jan Mayen Islands
1188,Peter Rodriguez,grahamcraig@example.com,2025-03-26,paid_search,Bhutan
1189,Anna West,darren75@example.com,2024-04-12,organic,Singapore
1190,Raymond Douglas,lrobertson@example.org,2025-06-22,social,Switzerland
1191,Stephanie Moore,nrobles@example.com,2025-04-12,,Tajikistan
1192,Zachary Watson,melissa83@example.net,2024-01-16,email,Slovenia
1193,Stephanie Thompson,douglasbrennan@example.net,2024-05-27,organic,Australia
1194,Daniel Martinez,davenportcassandra@example.com,2025-02-23,social,Romania
1195,Robert Ball,caitlinblevins@example.net,2025-11-01,paid_search,Comoros
1196,David Oliver,kevinherring@example.com,2024-06-07,referral,Equatorial Guinea
1197,Miranda Collier,jennawilkinson@example.com,2024-03-17,direct,Algeria
1198,James Torres,michael72@example.org,2025-04-25,direct,Trinidad and Tobago
1199,Lisa Riley,blackburnchristopher@example.net,2024-09-28,social,Turkmenistan
1200,Madison Hood,christina22@example.com,2024-12-12,paid_search,Djibouti
1201,Seth Stanley,jennifer02@example.org,2025-09-30,social,Christmas Island
1202,Jody Blair,daniel00@example.org,2025-12-10,paid_search,Latvia
1203,Sheila Benson,susan33@example.net,2025-02-11,paid_search,Sao Tome and Principe
1204,Mark Hines,edward07@example.net,2025-10-27,organic,Denmark
1205,Zachary Clayton,jeremy93@example.com,2024-03-23,organic,Bermuda
1206,Jonathan Franklin,bellcynthia@example.com,2024-12-02,social,Denmark
1207,David Reyes,wendycollins@example.com,2025-11-21,social,Papua New Guinea
1208,Kathryn Nash,michael34@example.com,2025-06-30,organic,Mauritius
1209,Kaylee Smith,lisa27@example.org,2025-01-24,paid_search,Russian Federation
1210,Jennifer Garcia,mooremelissa@example.net,2024-11-20,direct,Tanzania
1211,Jerry Simon,lucaswest@example.org,2025-10-03,organic,Jamaica
1212,Emily Gonzales,davilaleslie@example.com,2025-05-14,organic,Aruba
1213,Kimberly Jimenez,brownwilliam@example.org,2025-07-08,paid_search,Swaziland
1214,Christopher Tran,philipgarrett@example.org,2024-02-06,social,Vanuatu
1215,Linda Hernandez,hhenderson@example.com,2025-09-24,social,Denmark
1216,Joshua Williams,umanning@example.org,2024-03-11,paid_search,Ukraine
1217,Harold Schultz,henrybobby@example.net,2024-08-28,paid_search,India
1218,Raymond Luna,ana32@example.com,2025-10-08,social,Lithuania
1219,Rebecca Daugherty,thompsonlauren@example.net,2025-12-01,social,Thailand
1220,Robert Salinas,brianna40@example.net,2024-10-21,paid_search,Belarus
1221,Ashley Gonzalez,qperez@example.com,2024-08-20,direct,Libyan Arab Jamahiriya
1222,Mrs. Elizabeth Lowery,williamlewis@example.org,2024-04-02,paid_search,Colombia
1223,Christopher Horton,andrew66@example.net,2025-03-20,organic,Azerbaijan
1224,Jennifer Hanson,phumphrey@example.com,2024-04-10,direct,Colombia
1225,Taylor Walker,morganantonio@example.com,2025-10-10,organic,Guatemala
1226,Theresa Thornton,kristinsmall@example.com,2025-12-21,social,Chad
1227,Abigail Green,millerjustin@example.org,2024-04-12,,New Zealand
1228,Scott Crane,kcabrera@example.net,2025-03-30,paid_search,Mozambique
1229,Carmen Johnson,ccook@example.com,2024-06-19,direct,Lao People's Democratic Republic
1230,Robert Gibson,ferrellelizabeth@example.net,2025-12-11,organic,Tuvalu
1231,Briana Perez,clutz@example.com,2024-11-02,referral,Senegal
1232,Jessica Parrish,anthonywilliamson@example.org,2024-01-30,paid_search,Israel
1233,David James,simslinda@example.com,2024-02-17,paid_search,Algeria
1234,Peter Carey,alexandriarodriguez@example.net,2024-11-28,paid_search,Mauritania
1235,Clayton Best,kelly66@example.com,2024-02-27,social,Denmark
1236,Christopher Rogers,tammy77@example.org,2024-10-27,organic,Bouvet Island (Bouvetoya)
1237,Ashley Wallace,brian65@example.com,2025-01-02,referral,Nauru
1238,David Patel,jill05@example.org,2025-01-18,organic,Spain
1239,James Vazquez,nicholas73@example.org,2025-03-17,direct,Liechtenstein
1240,Elizabeth Rodriguez,angela36@example.org,2024-05-29,paid_search,Uganda
1241,Sean Butler,richard75@example.com,2024-09-07,referral,Ecuador
1242,Gerald Gray,james86@example.org,2025-06-27,,Cambodia
1243,Angela Galvan,kayla60@example.net,2025-02-25,social,Malaysia
1244,James Dominguez,roger18@example.org,2025-08-02,referral,Montserrat
1245,Robert Henry,jerry14@example.com,2025-11-29,social,Japan
1246,Tyrone Holt,hutchinsonsophia@example.net,2024-07-03,social,Niger
1247,Melissa Kelly,amy30@example.com,2024-06-23,paid_search,Hong Kong
1248,Carol Wallace,melissacooper@example.org,2024-06-28,paid_search,Seychelles
1249,Mackenzie Chen,tararamirez@example.com,2024-03-21,direct,Guyana
1250,Stacey Rogers,uanderson@example.org,2025-09-16,social,Zambia
1251,Angela Maldonado,gentryronald@example.org,2025-01-26,social,Puerto Rico
1252,Katherine Houston,hramos@example.org,2025-09-26,organic,Tunisia
1253,Joseph Medina,jeffrey11@example.org,2025-11-30,paid_search,Korea
1254,Stacey White,chelseacuevas@example.org,2024-09-03,paid_search,Grenada
1255,Rebecca Garcia,juliemcconnell@example.net,2025-05-24,social,Turks and Caicos Islands
1256,Julie Fry,robertanderson@example.com,2025-08-20,organic,Svalbard & Jan Mayen Islands
1257,John Maldonado,rebeccamatthews@example.org,2024-05-26,paid_search,Maldives
1258,Don Day,walkerchad@example.com,2024-08-25,organic,Cape Verde
1259,Amy Gutierrez,patrickpoole@example.net,2025-04-17,paid_search,Chad
1260,Melanie Thompson,tinapatel@example.com,2025-10-15,email,Finland
1261,Courtney Mcmahon,williamsjermaine@example.com,2024-09-17,paid_search,Ukraine
1262,Virginia Fowler,wilsonadrienne@example.org,2025-04-15,social,Guinea
1263,Krista Collins,travislauren@example.net,2024-09-18,organic,Seychelles
1264,Melanie Petersen,franklinamber@example.org,2025-11-13,organic,Azerbaijan
1265,Jonathan Adams,henryjoshua@example.org,2024-01-10,paid_search,Bhutan
1266,Nicole Cardenas,robinsonsteven@example.net,2025-04-21,paid_search,Falkland Islands (Malvinas)
1267,Gina Gregory,jeremygates@example.net,2024-10-21,organic,Paraguay
1268,Lindsey Moyer,stanleyjoseph@example.net,2025-11-24,organic,Spain
1269,Veronica Brown,halljoseph@example.com,2025-07-13,social,Taiwan
1270,Benjamin Daugherty,dianepruitt@example.org,2024-06-10,paid_search,Antigua and Barbuda
1271,Kimberly Williams,riley85@example.org,2024-03-16,social,Panama
1272,Paul Maldonado,nicole98@example.net,2025-03-28,referral,French Southern Territories
1273,Keith Jackson,fbrown@example.net,2024-12-19,social,Peru
1274,Eric Perez,mendozalee@example.org,2025-08-24,paid_search,Congo
1275,Todd Jenkins,steven35@example.net,2024-11-02,organic,Israel
1276,Anthony Leach,sara15@example.org,2025-10-16,paid_search,Poland
1277,Michael Schwartz,whiterodney@example.org,2025-03-10,paid_search,Tajikistan
1278,James Waters,tedwards@example.net,2025-12-07,direct,El Salvador
1279,Felicia Lloyd,krystal62@example.net,2024-09-13,paid_search,Czech Republic
1280,Tammy Tran,fdiaz@example.org,2025-04-12,organic,Saint Kitts and Nevis
1281,Nicole Clarke,ralph58@example.org,2024-11-05,social,Seychelles
1282,Joseph Saunders,stewartjamie@example.net,2024-07-22,social,Macao
1283,Julie Frye,suttonbrittany@example.net,2025-01-28,email,Antarctica (the territory South of 60 deg S)
1284,Mitchell Richards,cschmidt@example.org,2025-05-09,paid_search,Bolivia
1285,Joshua Gutierrez,patrickcunningham@example.org,2024-04-19,organic,Barbados
1286,Brandon Gomez,dpowers@example.com,2024-08-30,email,Russian Federation
1287,Jessica Rich,averybrian@example.com,2025-01-25,paid_search,Tanzania
1288,Richard Duncan,kimberly92@example.org,2025-08-08,organic,Puerto Rico
1289,Travis Harris,pturner@example.org,2025-01-02,paid_search,Azerbaijan
1290,David Robinson,shawnbaldwin@example.net,2025-08-11,paid_search,Tonga
1291,Melissa Baker,martineztanya@example.com,2024-10-29,organic,Philippines
1292,Derek Martinez,jimmygalloway@example.org,2025-12-17,paid_search,Chad
1293,Adrian Harmon,samuelbrooks@example.org,2024-10-29,email,Cote d'Ivoire
1294,Christopher Bates,james72@example.org,2024-01-23,social,Tonga
1295,Megan Anderson,ananewman@example.com,2025-11-05,referral,United Arab Emirates
1296,Dr. Crystal Owens,corey68@example.com,2025-02-09,paid_search,Bosnia and Herzegovina
1297,Jonathan Young,stevensonrichard@example.net,2024-10-08,paid_search,Madagascar
1298,Tracy Mayer,thomasmendez@example.org,2024-01-09,paid_search,Cuba
1299,Jessica Bailey,jjackson@example.org,2025-08-02,,Cook Islands
1300,Kevin Johnson,cynthiamoore@example.net,2025-12-03,social,Benin
1301,William Davidson,nicolebarker@example.org,2024-02-20,paid_search,Philippines
1302,Carrie Warren,ryoung@example.org,2025-09-12,direct,Uzbekistan
1303,Ryan Ferguson,cody24@example.org,2025-05-23,paid_search,Armenia
1304,Connor Rivera,ann45@example.net,2024-10-20,email,Bolivia
1305,Nancy Myers,craiggallegos@example.net,2024-08-23,social,Singapore
1306,Julian Hawkins,johnsonrebecca@example.net,2025-09-13,referral,Palau
1307,Mr. Curtis Harris,marieraymond@example.org,2024-12-26,social,Iran
1308,Jonathan Cervantes,xyoung@example.net,2024-08-12,referral,Ukraine
1309,Joshua Hubbard,david72@example.net,2025-10-13,organic,France
1310,Robert Robinson,ryan44@example.net,2024-07-13,referral,Sierra Leone
1311,Daniel Grant,sheri76@example.net,2025-09-27,paid_search,Timor-Leste
1312,Cindy Bradford,nunezjenny@example.com,2024-09-13,referral,Cambodia
1313,Aimee Young,kimberlymcdaniel@example.net,2025-11-25,email,United States Minor Outlying Islands
1314,Christopher Ortiz,samanthachase@example.net,2025-11-06,referral,Luxembourg
1315,Robert Castillo DDS,jcole@example.org,2025-11-28,organic,French Guiana
1316,Patricia Tran,velasquezrose@example.org,2024-05-20,social,Saint Vincent and the Grenadines
1317,Craig Hall,matthewchavez@example.com,2025-10-05,email,Papua New Guinea
1318,William Torres,matthewmontoya@example.net,2024-04-09,social,South Africa
1319,Alyssa Patrick,emmareyes@example.org,2025-10-04,paid_search,North Macedonia
1320,Kimberly Bruce DVM,pottertimothy@example.com,2025-10-23,paid_search,Saint Helena
1321,Pamela Walker,clifford09@example.org,2024-02-10,paid_search,Togo
1322,Edward Smith,baileykimberly@example.org,2024-11-12,paid_search,Solomon Islands
1323,Marvin Weeks,webbstephanie@example.com,2025-03-27,referral,Suriname
1324,David Hart,grossjanet@example.net,2024-02-04,paid_search,Isle of Man
1325,Erica Carter,emoore@example.org,2025-08-16,direct,Turks and Caicos Islands
1326,Cody Ashley,estradajack@example.org,2025-01-08,organic,Eritrea
1327,Dawn Anderson,janetwhite@example.net,2024-05-14,paid_search,Mali
1328,Chelsea Flores,harrygoodman@example.org,2024-04-02,social,Peru
1329,Ryan Wagner,jenkinsjamie@example.com,2024-10-29,social,Japan
1330,Gary Davis,mortondavid@example.com,2024-11-30,organic,Denmark
1331,Mr. Jerome Krueger,bobby78@example.net,2025-03-01,email,Fiji
1332,Shannon Mclaughlin,bradfordtiffany@example.com,2024-06-28,social,Malta
1333,Candace Humphrey,schmidtmichael@example.com,2024-07-24,paid_search,Bermuda
1334,Richard Burnett,alexandragonzalez@example.net,2024-05-15,direct,Samoa
1335,Cassandra Barajas,bradley23@example.org,2025-07-06,direct,Maldives
1336,Julie Montgomery,stephanieschultz@example.org,2025-01-09,social,Norfolk Island
1337,Trevor Valdez,alexandra67@example.com,2025-06-27,paid_search,Holy See (Vatican City State)
1338,Corey Brooks,evangardner@example.net,2025-05-28,social,Cuba
1339,Stephanie Cummings,mannjoseph@example.org,2024-10-06,paid_search,Madagascar
1340,Amanda Brown,edwinlara@example.org,2024-06-17,paid_search,Congo
1341,Carrie Johnson,martingregory@example.net,2024-09-20,paid_search,South Africa
1342,Karen Cole,thomas96@example.net,2025-05-08,organic,Afghanistan
1343,John Church,cartervalerie@example.net,2024-10-29,referral,Congo
1344,Travis Hill,williamscalvin@example.net,2024-12-12,social,Slovakia (Slovak Republic)
1345,Adrian Freeman,katelyngonzalez@example.org,2024-04-27,social,Sudan
1346,Deanna Chang,ofowler@example.net,2025-04-24,organic,New Zealand
1347,Mark Burgess,colleen00@example.net,2024-03-18,organic,Sudan
1348,Robert Richardson,jillwilson@example.net,2024-05-24,organic,British Virgin Islands
1349,Jennifer Thompson,jacqueline53@example.com,2024-08-19,direct,Uganda
1350,Katelyn Adkins,natalieburns@example.com,2025-11-23,paid_search,Cuba
1351,James Pearson,vmarshall@example.com,2025-11-21,referral,South Georgia and the South Sandwich Islands
1352,Jordan Pearson,kellyholloway@example.net,2025-02-10,email,Cyprus
1353,Sean Coleman,bensonbrenda@example.net,2025-07-24,organic,Montenegro
1354,John Cantu,acarpenter@example.net,2025-01-09,social,United Arab Emirates
1355,Donald Jones,iweber@example.org,2024-04-02,organic,Madagascar
1356,Joshua Hobbs,jerrypatel@example.org,2025-02-08,referral,Denmark
1357,Tara Quinn,wanderson@example.com,2024-01-15,direct,New Caledonia
1358,Joseph Butler,duncanjudy@example.net,2024-09-27,organic,Turkey
1359,Brandon Beck,qcoleman@example.net,2025-07-03,paid_search,Faroe Islands
1360,Patricia Whitaker,perrylee@example.org,2024-05-06,,Mexico
1361,Stephen Oliver,uwelch@example.org,2025-04-10,,Cameroon
1362,Gregory Richardson,ccoffey@example.net,2025-01-12,paid_search,Lao People's Democratic Republic
1363,Sonya Gates,josephharper@example.net,2025-11-19,social,Mexico
1364,Christine Daniels,davidrobinson@example.com,2025-11-19,social,Lebanon
1365,Sarah Reeves,cassiesilva@example.net,2024-09-25,social,Bouvet Island (Bouvetoya)
1366,Thomas Williams,campbellmichelle@example.net,2025-08-21,paid_search,Sri Lanka
1367,Carlos Hicks,dwoodard@example.org,2025-01-25,social,Andorra
1368,Mr. James Dudley,gbuckley@example.net,2025-10-15,direct,Kazakhstan
1369,Christina Meyers,amanda27@example.net,2025-01-15,paid_search,Japan
1370,Shannon Hill,vmora@example.net,2024-04-20,paid_search,South Africa
1371,Bobby Leon,cristian93@example.net,2025-11-22,direct,Saint Martin
1372,Ryan Brown,cooleymatthew@example.com,2024-08-27,paid_search,Samoa
1373,Wanda Kennedy,andrea34@example.net,2025-04-27,referral,Denmark
1374,Mark Haney,oscarharris@example.org,2024-01-26,organic,Christmas Island
1375,Darlene Barker,sandrasims@example.org,2025-09-26,paid_search,Dominica
1376,Julie Jacobs,robertray@example.org,2025-07-28,referral,British Indian Ocean Territory (Chagos Archipelago)
1377,Ashley Velazquez,matthew13@example.net,2024-12-01,organic,Austria
1378,Kimberly Middleton,barberjohn@example.com,2025-09-16,email,Norway
1379,Jennifer Lane,montgomerymichael@example.net,2024-08-14,organic,Bahrain
1380,Jennifer Anthony,pjones@example.com,2025-10-25,email,Korea
1381,Lisa West,zperez@example.com,2024-03-05,paid_search,Eritrea
1382,Allison Murphy,franciscobrown@example.org,2025-10-12,organic,Guyana
1383,Christopher Tran,barbara11@example.org,2025-04-20,direct,Lesotho
1384,Richard Acevedo,george35@example.org,2025-12-18,paid_search,Portugal
1385,Jasmine Bryant,kyleprice@example.org,2024-11-05,social,Cuba
1386,Meagan Gonzalez,vbenjamin@example.net,2025-10-26,organic,French Guiana
